Fecha;Departamento;Municipio;Día;Hora;Barrio;MES;Zona;Clase de sitio;Arma empleada;Móvil Victima;MOVIL_AGRESOR;Edad;Estado civil;País de nacimiento;Clase de empleado;Profesión;Escolaridad;Código DANE;GENERO;DESCRIPCION_CONDUCTA;Cantidad
4/02/2022;ANTIOQUIA;ANGOSTURA;Viernes;5:30:00;SAN ALEJANDRO;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;24;SOLTERO;COLOMBIA;AGRICULTOR;-;PRIMARIA;5038000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;ANTIOQUIA;ANGOSTURA;Viernes;5:30:00;SAN ALEJANDRO;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;28;SEPARADO;COLOMBIA;AGRICULTOR;-;PRIMARIA;5038000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;ANTIOQUIA;GUARNE;Viernes;19:05:00;LA HONDITA;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;29;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;5318000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;ANTIOQUIA;MARINILLA;Viernes;13:40:00;EL ROSARIO;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;47;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;5440000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;ANTIOQUIA;MEDELLÍN (CT);Viernes;21:00:00;LA FRANCIA  C-2;feb.;URBANA;CASAS DE HABITACION;CONTUNDENTES;A PIE;A PIE;25;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;5001000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;ARAUCA;FORTUL;Viernes;13:00:00;VEREDA BRUSELAS;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;51;CASADO;COLOMBIA;AGRICULTOR;-;PRIMARIA;81300000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;ARAUCA;SARAVENA;Viernes;15:20:00;VEREDA PUERTO LLERAS;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;PRIMARIA;81736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CAQUETÁ;SAN VICENTE DEL CAGUÁN;Viernes;9:50:00;29 DE AGOSTO;feb.;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;56;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;18753000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CASANARE;OROCUÉ;Viernes;16:00:00;LA PRADERA;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;25;UNION LIBRE;COLOMBIA;AGRICULTOR;-;NO REPORTADO;85230000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CASANARE;PAZ DE ARIPORO;Viernes;15:25:00;JAGUITO;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;29;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;85250000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CAUCA;EL TAMBO;Viernes;20:00:00;VDA ALTO DEL REY;feb.;RURAL;RESGUARDO INDÍGENA;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;35;UNION LIBRE;COLOMBIA;AGRICULTOR;-;SECUNDARIA;19256000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CAUCA;PIAMONTE;Viernes;12:00:00;VDA. NUEVO PROGRESO;feb.;RURAL;ZONA SELVÁTICA;ARMA DE FUEGO;A PIE;A PIE;24;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;19533000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CAUCA;PIAMONTE;Viernes;12:00:00;VDA. NUEVO PROGRESO;feb.;RURAL;ZONA SELVÁTICA;ARMA DE FUEGO;A PIE;A PIE;36;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;19533000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CAUCA;POPAYÁN (CT);Viernes;0:15:00;NAZARETH;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;40;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;19001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CAUCA;PUERTO TEJADA;Viernes;16:30:00;CARLOS ALBERTO GUZMAN;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;42;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19573000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CESAR;EL PASO;Viernes;11:30:00;VEREDA;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;30;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;SECUNDARIA;20250000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CHOCÓ;QUIBDÓ (CT);Viernes;15:20:00;MONSERRATE;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;22;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;27001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CÓRDOBA;MONTERÍA (CT);Viernes;12:10:00;FURATENA;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;25;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;23001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CÓRDOBA;PLANETA RICA;Viernes;16:00:00;SAN GABRIEL;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;26;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;23555000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CÓRDOBA;TIERRALTA;Viernes;20:15:00;CGTO EL ROSARIO;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;42;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;23807000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;CUNDINAMARCA;ZIPAQUIRÁ;Viernes;22:30:00;SAN CARLOS;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;27;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;25899000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;HUILA;TIMANÁ;Viernes;23:30:00;VEREDA PANTANOS;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;41807000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;MAGDALENA;SANTA MARTA (CT);Viernes;12:45:00;CISNE;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;44;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;47001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;META;GRANADA;Viernes;21:15:00;BRISAS DE IRIQUE;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;41;UNION LIBRE;COLOMBIA;COMERCIANTE;-;PRIMARIA;50313000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;NARIÑO;SAN ANDRES DE TUMACO;Viernes;14:00:00;MAR ABIERTO;feb.;RURAL;MAR;ARMA DE FUEGO;A PIE;A PIE;31;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;52835000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;QUINDÍO;ARMENIA (CT);Viernes;18:00:00;PATIO BONITO BAJO Y PLANO;feb.;URBANA;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;45;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;63001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;VALLE;BUENAVENTURA;Viernes;18:30:00;CGTO.SABALETAS;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76109000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;VALLE;CALI (CT);Viernes;4:40:00;PRADOS DEL NORTE E2;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;SOLTERO;VENEZUELA;DESEMPLEADO;-;PRIMARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;VALLE;CALIMA;Viernes;11:15:00;OBRERO;feb.;URBANA;ESTABLECIMIENTO DE COMERCIO;ARMA DE FUEGO;A PIE;A PIE;45;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76126000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;VALLE;EL ÁGUILA;Viernes;14:20:00;VEREDA SANTA MARTA;feb.;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;34;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76243000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;VALLE;OBANDO;Viernes;19:20:00;EL JARDÍN;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76497000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;VALLE;PALMIRA;Viernes;8:17:00;ESTONIA;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;PASAJERO MOTOCICLETA;31;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76520000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
4/02/2022;VALLE;RESTREPO;Viernes;22:00:00;CGTO. EL DIAMANTE;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;31;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76606000;FEMENINO;ARTÍCULO 104A. FEMINICIDIO;1
5/02/2022;ANTIOQUIA;CAUCASIA;Sábado;17:00:00;CENTRO;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;49;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;5154000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;ANTIOQUIA;SAN JERÓNIMO;Sábado;6:50:00;LLANO DE AGUIRRE;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;37;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;SECUNDARIA;5656000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;ANTIOQUIA;SEGOVIA;Sábado;19:30:00;CUTURU;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;66;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;5736000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;ANTIOQUIA;URRAO;Sábado;22:30:00;JAIPERA;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;CASADO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;5847000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;ARAUCA;SARAVENA;Sábado;20:20:00;VEREDA LA PABITA;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;SOLTERO;-;EMPLEADO PARTICULAR;-;SECUNDARIA;81736000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;ATLÁNTICO;BARRANQUILLA (CT);Sábado;2:30:00;EL BOSQUE;feb.;URBANA;BILLARES;ARMA DE FUEGO;CONDUCTOR TAXI;A PIE;28;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;8001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;ATLÁNTICO;PALMAR DE VARELA;Sábado;23:30:00;CENTRO;feb.;URBANA;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;17;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;8520000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;BOYACÁ;DUITAMA;Sábado;23:40:00;SAN JUAN BOSCO;feb.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;36;UNION LIBRE;VENEZUELA;EMPLEADO PARTICULAR;-;SECUNDARIA;15238000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CAQUETÁ;LA MONTAÑITA;Sábado;23:30:00;VDA.  SAN ISIDRO;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;39;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;18410000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CAUCA;SANTANDER DE QUILICHAO;Sábado;9:20:00;DORADO 2;feb.;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;49;UNION LIBRE;COLOMBIA;AMA DE CASA;-;SECUNDARIA;19698000;FEMENINO;ARTÍCULO 104A. FEMINICIDIO;1
5/02/2022;CAUCA;SUÁREZ;Sábado;16:00:00;VDA LA BETULIA;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;20;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19780000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CESAR;AGUACHICA;Sábado;22:14:00;EL OASIS;feb.;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;21;SOLTERO;VENEZUELA;DESEMPLEADO;-;SECUNDARIA;20011000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CÓRDOBA;CERETÉ;Sábado;20:30:00;CHUCHURUBI;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;23162000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CÓRDOBA;MONTERÍA (CT);Sábado;20:10:00;POLICARPA;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;23001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CÓRDOBA;SAHAGÚN;Sábado;6:50:00;BOSQUE BARAJI;feb.;URBANA;TALLERES MECANICA;ARMA DE FUEGO;A PIE;A PIE;40;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;23660000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;22:30:00;CARMEN DEL SOL E-18;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;32;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;21:45:00;SAN CRISTOBAL NORTE E-1;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;SOLTERO;VENEZUELA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;21:05:00;ESCOCIA E-7;feb.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;21:24:00;CALLEJON DE SANTA BARBARA E-18;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;35;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;CUNDINAMARCA;CHÍA;Sábado;22:15:00;CENTRO;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;33;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;25175000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;GUAJIRA;FONSECA;Sábado;19:00:00;12 DE OCTUBRE;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;27;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;44279000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;MAGDALENA;FUNDACIÓN;Sábado;8:40:00;VIA FUNDACION-LOMA DEL BALSAMO;feb.;RURAL;RESTAURANTES;ARMA DE FUEGO;A PIE;A PIE;64;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;47288000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;META;VISTAHERMOSA;Sábado;17:00:00;VEREDA EL TRIUNFO;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;15;SOLTERO;COLOMBIA;ESTUDIANTE;-;PRIMARIA;50711000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;META;VISTAHERMOSA;Sábado;17:00:00;VEREDA EL TRIUNFO;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;38;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;50711000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;NARIÑO;RICAURTE;Sábado;23:38:00;PRIMAVERA;feb.;URBANA;DISCOTECAS;ARMA DE FUEGO;A PIE;A PIE;17;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;52612000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;NARIÑO;SAMANIEGO;Sábado;1:00:00;VDA EL DECIO;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52678000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;NORTE DE SANTANDER;CÚCUTA (CT);Sábado;11:30:00;BARRIO LOMA DE BOLIVAR;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;NO REPORTADO;54001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;PUTUMAYO;PUERTO LEGUÍZAMO;Sábado;23:00:00;VDA. CECILIO PAYA;feb.;RURAL;ZONA SELVÁTICA;ARMA DE FUEGO;A PIE;A PIE;18;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;86573000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;PUTUMAYO;PUERTO LEGUÍZAMO;Sábado;23:00:00;VDA. CECILIO PAYA;feb.;RURAL;ZONA SELVÁTICA;ARMA DE FUEGO;A PIE;A PIE;22;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;86573000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;PUTUMAYO;PUERTO LEGUÍZAMO;Sábado;23:00:00;VDA. CECILIO PAYA;feb.;RURAL;ZONA SELVÁTICA;ARMA DE FUEGO;A PIE;A PIE;24;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;86573000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;RISARALDA;DOSQUEBRADAS;Sábado;20:15:00;SAN JUDAS;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;PASAJERO MOTOCICLETA;27;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;PRIMARIA;66170000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;RISARALDA;PEREIRA (CT);Sábado;22:45:00;LA PAZ CENTRO;feb.;URBANA;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;32;SOLTERO;VENEZUELA;INDEPENDIENTE;-;SECUNDARIA;66001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;SANTANDER;BARRANCABERMEJA;Sábado;15:00:00;POZO SIETE;feb.;URBANA;ESTABLECIMIENTO DE COMERCIO;ARMA DE FUEGO;A PIE;A PIE;37;SOLTERO;COLOMBIA;EMPLEADO POLICIAL;-;TECNICO;68081000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;SUCRE;SAN MARCOS;Sábado;13:30:00;CGTO. CUENCA;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;70708000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;SUCRE;SINCELEJO (CT);Sábado;12:35:00;SEVILLA;feb.;URBANA;LOCAL COMERCIAL;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;75;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;70001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;TOLIMA;FLANDES;Sábado;19:40:00;ORQUIDEAS;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;16;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;73275000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;CALI (CT);Sábado;22:00:00;ANTONIO NARIÑO E16;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;16;SOLTERO;COLOMBIA;ESTUDIANTE;-;PRIMARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;CALI (CT);Sábado;21:30:00;COMPARTIR E21;feb.;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;15;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;CALI (CT);Sábado;1:05:00;LAGUNA EL PONDAJE E13;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO BUS;A PIE;21;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;CALI (CT);Sábado;4:03:00;LOS SAUCES E11;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO VEHICULO;CONDUCTOR VEHICULO;35;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;CANDELARIA;Sábado;15:10:00;CGTO EL TIPLE (23-S-4-2);feb.;RURAL;CARRETERA;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR MOTOCICLETA;37;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76130000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;GUADALAJARA DE BUGA;Sábado;13:31:00;SANTA BARBARA;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;28;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76111000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;OBANDO;Sábado;23:55:00;CORREGIMIENTO PUERTO MOLINA;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;57;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;76497000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;TULUÁ;Sábado;19:00:00;Cgto La Marina;feb.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76834000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;TULUÁ;Sábado;23:05:00;El Centro;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76834000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
5/02/2022;VALLE;TULUÁ;Sábado;23:05:00;El Centro;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;32;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76834000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
6/02/2022;AMAZONAS;LETICIA (CT);Domingo;15:49:00;JOSE MARIA HERNANDEZ;feb.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;PASAJERO MOTOCICLETA;37;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;91001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
6/02/2022;ANTIOQUIA;ANORÍ;Domingo;10:30:00;LIBERIA;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;25;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;5040000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
6/02/2022;ANTIOQUIA;CÁCERES;Domingo;23:40:00;VIJAGUAL;feb.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;29;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;5120000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
