FECHA,DIA,HORA,BARRIO,ZONA,CLASE_DE_SITIO,ARMA_EMPLEADA,MOVIL_VICTIMA,EDAD,ESTADO_CIVIL,PAIS_NACIMIENTO,CLASE_EMPLEADO,ESCOLARIDAD,DESCRIPCION_CONDUCTA
2021-08-08,Domingo,08:20:00,LA CATEDRAL E-17,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,33,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-09,Lunes,10:00:00,NORMANDIA E-10,URBANA,ESTACION TRANSMILENIO SIMON BOLIVAR,DIRECTA,A PIE,43,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-09,Lunes,10:00:00,VEINTE DE JULIO E-4,URBANA,CALLEJÓN,CARTA EXTORSIVA,A PIE,22,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-09,Lunes,17:30:00,PORTALES DEL NORTE E-11,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,39,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-09,Lunes,16:40:00,JERUSALEN E-19,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,37,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-09,Lunes,19:50:00,MORALBA E-4,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,17,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-09,Lunes,09:08:00,CALLEJON DE SANTA BARBARA E-18,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2021-08-10,Martes,10:00:00,NORMANDIA E-10,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,27,CASADO,COLOMBIA,AMA DE CASA,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-10,Martes,00:00:00,LAS DELICIAS E-8,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,70,CASADO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-10,Martes,17:00:00,SANTA FE E-13,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",REDES SOCIALES,A PIE,33,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-10,Martes,22:00:00,FONTIBON CENTRO E-9,URBANA,APARTAMENTO,SIN EMPLEO DE ARMAS,A PIE,29,SOLTERO,COLOMBIA,DESEMPLEADO,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-10,Martes,23:00:00,MODELIA E-9,URBANA,PARQUES,DIRECTA,A PIE,53,CASADO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-10,Martes,05:30:00,CEDRITOS E-1,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,34,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-10,Martes,19:03:00,SANTA ANA OCCIDENTAL E-1,URBANA,LUGAR DE TRABAJO,REDES SOCIALES,A PIE,38,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-11,Miércoles,10:00:00,SABANA GRANDE E-9,URBANA,CAFE INTERNET,REDES SOCIALES,A PIE,44,CASADO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2021-08-11,Miércoles,12:00:00,CIUDADELA INDUSTRIAL EL DORADO E-10,URBANA,AEROPUERTO,REDES SOCIALES,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-12,Jueves,09:00:00,VILLA ALSACIA E-8,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,45,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-12,Jueves,11:00:00,CONJUNTO RESIDENCIAL LAS ORQUIDEAS E-1,URBANA,APARTAMENTO EN CONJUNTO CERRADO,LLAMADA TELEFONICA,A PIE,48,CASADO,COLOMBIA,AMA DE CASA,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-12,Jueves,12:50:00,QUIRIGUA I E-10,URBANA,RED VIRTUAL O INTERNET,LLAMADA TELEFONICA,A PIE,27,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-12,Jueves,10:01:00,VILLA GLADIS E-10,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-13,Viernes,16:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,44,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-13,Viernes,16:00:00,SIERRA MORENA E-19,URBANA,CALLEJÓN,DIRECTA,A PIE,43,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-14,Sábado,10:00:00,LA ALQUERIA E-16,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,28,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-14,Sábado,00:00:00,CENTRO CIAL PLAZA AMERICAS E-8,URBANA,SALAS DE CINE,SIN EMPLEO DE ARMAS,A PIE,31,CASADO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-14,Sábado,10:40:00,CENTRO ANTONIO NARIÑO E-13,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,20,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2021-08-15,Domingo,16:30:00,LA MERCED E-3,URBANA,LOCAL COMERCIAL,CARTA EXTORSIVA,A PIE,37,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-15,Domingo,16:30:00,SAN VICENTE FERRER E-6,URBANA,CASAS DE HABITACION,CARTA EXTORSIVA,A PIE,34,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2021-08-15,Domingo,00:30:00,CHAPINERO ALTO E-2,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,24,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-15,Domingo,12:47:00,VILLA DEL MAR E-10,URBANA,LOCAL COMERCIAL,LLAMADA TELEFONICA,A PIE,62,CASADO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-16,Lunes,09:00:00,EL REMANSO E-16,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,32,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-16,Lunes,07:00:00,TIMIZA E-8,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,59,VIUDO,COLOMBIA,AMA DE CASA,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-16,Lunes,09:32:00,SAN GABRIEL NORTE E-1,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,33,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-17,Martes,10:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,26,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-17,Martes,00:00:00,BELLA SUIZA E-1,URBANA,OTRO,REDES SOCIALES,A PIE,44,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-17,Martes,08:00:00,CHAPINERO CENTRAL E-2,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,38,UNION LIBRE,COLOMBIA,ARTISTA,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-17,Martes,08:00:00,SANTA ROSA E-11,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,38,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-17,Martes,11:35:00,EL RECREO E-7,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,59,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-17,Martes,11:24:00,SAN FRANCISCO E-19,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,32,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-18,Miércoles,08:00:00,EL NOGAL E-11,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,38,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-18,Miércoles,12:00:00,PALOQUEMAO E-14,URBANA,CARRETERA,REDES SOCIALES,A PIE,45,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2021-08-18,Miércoles,20:40:00,DANUBIO II E-5,URBANA,VIAS PUBLICAS,CARTA EXTORSIVA,A PIE,49,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-18,Miércoles,06:52:00,VERACRUZ E-3,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,37,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-19,Jueves,00:00:00,URB. ORTEZAL E-16,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,32,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-19,Jueves,15:00:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,44,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-19,Jueves,12:00:00,COLOMBIA E-12,URBANA,LUGAR DE TRABAJO,REDES SOCIALES,A PIE,49,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-19,Jueves,13:00:00,SANTA BARBARA CENTRAL E-1,URBANA,OTRO,REDES SOCIALES,A PIE,43,CASADO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-19,Jueves,18:00:00,OLARTE E-7,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,20,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-19,Jueves,09:50:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,-,A PIE,30,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-20,Viernes,16:00:00,ALFONSO LOPEZ SECTOR BUENOS AIRES E-5,URBANA,OTRO,REDES SOCIALES,A PIE,27,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-20,Viernes,17:30:00,CONTADOR E-1,URBANA,CASA EN CONJUNTO CERRADO,LLAMADA TELEFONICA,A PIE,56,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-21,Sábado,00:00:00,TOBERIN ORIENTAL E-1,URBANA,VIAS PUBLICAS,CARTA EXTORSIVA,CONDUCTOR MOTOCICLETA,28,SOLTERO,COLOMBIA,COMERCIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-21,Sábado,14:00:00,CIUDAD SALITRE E-9,URBANA,OTRO,REDES SOCIALES,A PIE,22,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-21,Sábado,10:30:00,CIUDAD JARDIN SUR E-15,URBANA,OTRO,CARTA EXTORSIVA,A PIE,33,CASADO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-21,Sábado,22:00:00,CASTILLA E-8,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,16,SOLTERO,COLOMBIA,ESTUDIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-22,Domingo,00:00:00,SAN LUIS E-13,URBANA,OTRO,REDES SOCIALES,A PIE,26,SOLTERO,COLOMBIA,AFRODESCENDIENTE,TECNICO,ARTÍCULO 244. EXTORSIÓN
2021-08-22,Domingo,14:00:00,VENECIA E-6,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,28,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-22,Domingo,20:30:00,LOS ROSALES E-2,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,35,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-22,Domingo,03:30:00,"QUIROGA I, II Y III ETAPA E-18",URBANA,CASAS DE HABITACION,CARTA EXTORSIVA,A PIE,30,UNION LIBRE,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-23,Lunes,00:15:00,CASTILLA E-8,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,27,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-23,Lunes,18:16:00,ALCALA E-11,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,56,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-24,Martes,10:00:00,PERDOMO ALTO E-19,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,32,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-24,Martes,10:00:00,PERDOMO E-19,URBANA,APARTAMENTO,SIN EMPLEO DE ARMAS,A PIE,32,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2021-08-24,Martes,18:00:00,CHICO NORTE E-2,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",REDES SOCIALES,A PIE,41,CASADO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-24,Martes,16:30:00,LA AMISTAD BOSA E-7,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,31,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-24,Martes,21:30:00,EL CEREZO E-1,URBANA,MÓVIL,REDES SOCIALES,A PIE,29,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-24,Martes,19:40:00,LAS CRUCES E-3,URBANA,APARTAMENTO,CARTA EXTORSIVA,A PIE,34,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNICO,ARTÍCULO 244. EXTORSIÓN
2021-08-25,Miércoles,00:00:00,VEREDA SANTA ISABEL USME E-19,RURAL,OTRO,REDES SOCIALES,A PIE,28,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2021-08-25,Miércoles,17:00:00,POTOSI E-19,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,36,CASADO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-25,Miércoles,10:30:00,ALHAMBRA SECTOR NORTE E-11,URBANA,CASA EN CONJUNTO CERRADO,LLAMADA TELEFONICA,A PIE,68,CASADO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-25,Miércoles,05:00:00,BARRANCAS E-1,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,45,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-25,Miércoles,07:31:00,VILLA GLADYS E-10,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,16,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-26,Jueves,09:00:00,CIUDADELA COLSUBSIDIO E-10,URBANA,APARTAMENTO EN CONJUNTO CERRADO,REDES SOCIALES,A PIE,42,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-26,Jueves,14:00:00,ANTIGUO COUNTRY E-2,URBANA,CARRETERA,REDES SOCIALES,A PIE,34,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-26,Jueves,14:30:00,VERSALLES E-9,URBANA,RED VIRTUAL O INTERNET,LLAMADA TELEFONICA,A PIE,47,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-26,Jueves,08:30:00,ANTIGUO COUNTRY CLUB E-2,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",LLAMADA TELEFONICA,A PIE,24,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,TECNOLOGO,ARTÍCULO 244. EXTORSIÓN
2021-08-26,Jueves,15:15:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,44,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-27,Viernes,16:30:00,LA ESPAÑOLA E-10,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,41,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2021-08-27,Viernes,11:45:00,CIUDAD TECHO II E-8,URBANA,CONJUNTO RESIDENCIAL,DIRECTA,A PIE,51,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-27,Viernes,01:30:00,PUENTE ARANDA E-16,URBANA,VIAS PUBLICAS,DIRECTA,A PIE,51,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-27,Viernes,14:45:00,LOS LACHES E-3,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,40,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-27,Viernes,07:23:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,28,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2021-08-28,Sábado,00:00:00,LA CATEDRAL E-17,URBANA,OTRO,REDES SOCIALES,A PIE,42,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2021-08-28,Sábado,09:00:00,EL CEDRITO E-1,URBANA,APARTAMENTO,REDES SOCIALES,A PIE,40,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-28,Sábado,14:00:00,VILLA ALICIA E-11,URBANA,CONJUNTO RESIDENCIAL,REDES SOCIALES,A PIE,43,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-28,Sábado,18:00:00,CHICALA E-7,URBANA,ALMACENES,DIRECTA,A PIE,44,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-28,Sábado,08:30:00,BOSA CENTRO E-7,URBANA,OTRO,LLAMADA TELEFONICA,A PIE,44,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-28,Sábado,01:00:00,ESTRELLA E-13,URBANA,CASAS DE HABITACION,REDES SOCIALES,A PIE,31,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-28,Sábado,23:00:00,LA ALAMEDA E-11,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,29,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-29,Domingo,10:00:00,MUZU E-16,URBANA,CASAS DE HABITACION,DIRECTA,A PIE,36,VIUDO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-29,Domingo,00:00:00,EL SALITRE E-13,URBANA,OTRO,LLAMADA TELEFONICA,A PIE,-,-,-,-,-,ARTÍCULO 244. EXTORSIÓN
2021-08-29,Domingo,18:00:00,LA MAGDALENA E-13,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,38,SOLTERO,COLOMBIA,EMPLEADO PUBLICO,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-29,Domingo,15:30:00,MODELIA E-9,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,27,SOLTERO,COLOMBIA,EMPLEADO ARMADA/MARINA,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-29,Domingo,00:30:00,MAZUREN I SECTOR E-11,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,30,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-29,Domingo,11:48:00,CIUDAD KENNEDY ORIENTAL SPMZ 3 E-8,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,39,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-30,Lunes,14:00:00,CONTADOR E-1,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,26,SOLTERO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-30,Lunes,13:00:00,CHICO ALTO E-2,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,29,SOLTERO,COLOMBIA,INDEPENDIENTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-30,Lunes,22:40:00,SANTA BARBARA E-1,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,27,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-30,Lunes,11:22:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,56,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2021-08-30,Lunes,14:21:00,LA GAITANA E-11,URBANA,CASAS DE HABITACION,LLAMADA TELEFONICA,A PIE,46,SOLTERO,COLOMBIA,COMERCIANTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-30,Lunes,00:55:00,BELLA SUIZA E-1,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,41,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-31,Martes,08:00:00,BUENA VISTA E-1,URBANA,CARRETERA,REDES SOCIALES,A PIE,34,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-08-31,Martes,16:40:00,CIUDAD GALAN E-8,URBANA,VIAS PUBLICAS,REDES SOCIALES,A PIE,48,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,PRIMARIA,ARTÍCULO 244. EXTORSIÓN
2021-08-31,Martes,15:04:00,LAS MARGARITAS E-7,URBANA,VIAS PUBLICAS,LLAMADA TELEFONICA,A PIE,39,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-09-01,Miércoles,00:00:00,ESTACION CENTRAL E-16,URBANA,OTRO,LLAMADA TELEFONICA,A PIE,23,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-09-01,Miércoles,00:00:00,LA CATEDRAL E-17,URBANA,OTRO,DIRECTA,A PIE,46,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,ARTÍCULO 244. EXTORSIÓN
2021-09-01,Miércoles,09:00:00,SAN FRANCISCO E-16,URBANA,RED VIRTUAL O INTERNET,REDES SOCIALES,A PIE,24,UNION LIBRE,COLOMBIA,INDEPENDIENTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-09-01,Miércoles,19:00:00,ANDES II Y III SECTOR E-12,URBANA,ZONAS AZULES - VIA PUBLICA,REDES SOCIALES,A PIE,27,SOLTERO,COLOMBIA,ESTUDIANTE,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-09-01,Miércoles,19:00:00,CHICO NORTE E-2,URBANA,OTRO,REDES SOCIALES,A PIE,41,CASADO,COLOMBIA,EMPLEADO PARTICULAR,SUPERIOR,ARTÍCULO 244. EXTORSIÓN
2021-09-01,Miércoles,19:00:00,MINUTO DE DIOS E-10,URBANA,APARTAMENTO,LLAMADA TELEFONICA,A PIE,40,SOLTERO,COLOMBIA,INDEPENDIENTE,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
2021-09-01,Miércoles,01:00:00,HIPOTECHO OCCIDENTAL E-8,URBANA,CENTRO COMERCIAL,SIN EMPLEO DE ARMAS,A PIE,29,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,SECUNDARIA,ARTÍCULO 244. EXTORSIÓN
